,Filename,RelFreq X,RelFreq NUM,RelFreq SPACE,RelFreq NOUN,RelFreq PROPN,RelFreq CCONJ,RelFreq ADJ,RelFreq PUNCT,RelFreq SCONJ,RelFreq ADV,RelFreq AUX,RelFreq VERB,RelFreq ADP,RelFreq DET,RelFreq PRON,RelFreq PART,RelFreq INTJ,No. Unique PER,No. Unique LOC,No. Unique ORG,RelFreq SYM
180,0133.a3.txt,0.00911854103343465,0.00911854103343465,0.0060790273556231,0.17831813576494426,0.030395136778115502,0.040526849037487336,0.05167173252279635,0.08713272543059777,0.03546099290780142,0.06281661600810537,0.08611955420466058,0.09929078014184398,0.08915906788247213,0.10435663627152988,0.07598784194528875,0.034447821681864235,,0,0,4,
181,0200.a3.txt,0.011494252873563218,0.008939974457215836,0.008939974457215836,0.21583652618135377,0.002554278416347382,0.04469987228607918,0.07279693486590039,0.07535121328224777,0.031928480204342274,0.07662835249042145,0.07151979565772669,0.10344827586206896,0.09450830140485313,0.07918263090676884,0.07279693486590039,0.0280970625798212,0.001277139208173691,0,0,0,
182,1067.a3.txt,0.01308139534883721,0.007267441860465116,0.010174418604651164,0.15988372093023256,0.020348837209302327,0.0377906976744186,0.08139534883720931,0.07994186046511628,0.030523255813953487,0.036337209302325583,0.06831395348837209,0.1119186046511628,0.09156976744186046,0.09593023255813954,0.11482558139534883,0.040697674418604654,,0,0,0,
183,0224.a3.txt,0.013994910941475827,0.008905852417302799,0.01272264631043257,0.183206106870229,0.044529262086514,0.039440203562340966,0.06743002544529263,0.08015267175572519,0.031806615776081425,0.04834605597964377,0.06743002544529263,0.09669211195928754,0.10559796437659033,0.08524173027989822,0.0737913486005089,0.04071246819338423,,0,0,3,
184,2063.a3.txt,0.01308139534883721,0.005813953488372093,0.011627906976744186,0.21220930232558138,0.0029069767441860465,0.03343023255813953,0.04941860465116279,0.05813953488372093,0.03488372093023256,0.03343023255813953,0.07994186046511628,0.13226744186046513,0.09883720930232558,0.06540697674418605,0.1119186046511628,0.055232558139534885,,0,0,0,0.0014534883720930232
185,3062.a3.txt,0.008653846153846154,0.0038461538461538464,0.013461538461538462,0.22884615384615384,0.0057692307692307696,0.04519230769230769,0.0798076923076923,0.11923076923076924,0.021153846153846155,0.05673076923076923,0.058653846153846154,0.10384615384615385,0.08653846153846154,0.06826923076923076,0.07115384615384615,0.027884615384615386,,0,0,0,0.0009615384615384616
186,1018.a3.txt,0.011795543905635648,0.005242463958060288,0.009174311926605505,0.1913499344692005,0.002621231979030144,0.04325032765399738,0.06684141546526867,0.09698558322411534,0.04193971166448231,0.04849279161205767,0.07863695937090433,0.1310615989515072,0.09043250327653997,0.04849279161205767,0.09698558322411534,0.03669724770642202,,0,0,0,
187,1064.a3.txt,0.011124845488257108,0.0012360939431396785,0.009888751545117428,0.21878862793572312,0.003708281829419036,0.038318912237330034,0.06427688504326329,0.07663782447466007,0.024721878862793572,0.0519159456118665,0.09270704573547589,0.12237330037082818,0.08899876390605686,0.0865265760197775,0.0815822002472188,0.027194066749072928,,0,0,1,
188,0186.a3.txt,0.011235955056179775,0.00749063670411985,0.008739076154806492,0.18601747815230962,0.011235955056179775,0.039950062421972535,0.07865168539325842,0.07865168539325842,0.02746566791510612,0.07240948813982521,0.07865168539325842,0.10362047440699126,0.11485642946317104,0.07116104868913857,0.07365792759051186,0.03620474406991261,,0,0,1,
189,0136.a3.txt,0.009205983889528193,0.010356731875719217,0.010356731875719217,0.20253164556962025,0.010356731875719217,0.03567318757192175,0.06214039125431531,0.08745684695051784,0.024165707710011506,0.04372842347525892,0.06098964326812428,0.12082853855005754,0.10356731875719218,0.06789413118527042,0.1093210586881473,0.04027617951668585,,0,0,0,0.0011507479861910242
