,Filename,RelFreq X,RelFreq NOUN,RelFreq SPACE,RelFreq PROPN,RelFreq ADP,RelFreq DET,RelFreq PRON,RelFreq AUX,RelFreq VERB,RelFreq PART,RelFreq SCONJ,RelFreq CCONJ,RelFreq ADJ,RelFreq PUNCT,RelFreq ADV,RelFreq NUM,No. Unique PER,No. Unique LOC,No. Unique ORG,RelFreq INTJ,RelFreq SYM
0,3027.a1.txt,0.015437392795883362,0.137221269296741,0.012006861063464836,0.025728987993138937,0.12864493996569468,0.07375643224699828,0.1234991423670669,0.048027444253859346,0.1234991423670669,0.0274442538593482,0.02058319039451115,0.03430531732418525,0.07718696397941681,0.09090909090909091,0.0548885077186964,0.00686106346483705,0,0,0,,
1,0226.a1.txt,0.005154639175257732,0.14432989690721648,0.010309278350515464,0.010309278350515464,0.0979381443298969,0.07731958762886598,0.13659793814432988,0.06572164948453608,0.1134020618556701,0.03865979381443299,0.029639175257731958,0.041237113402061855,0.08634020618556701,0.07216494845360824,0.06958762886597938,0.001288659793814433,0,0,0,,
2,2051.a1.txt,0.007802340702210663,0.13914174252275682,0.027308192457737322,0.036410923276983094,0.09102730819245773,0.07672301690507152,0.10793237971391417,0.07022106631989597,0.10403120936280884,0.02340702210663199,0.027308192457737322,0.02600780234070221,0.08972691807542263,0.11053315994798439,0.05721716514954486,0.005201560468140442,0,0,1,,
3,1055.a1.txt,0.013636363636363636,0.15568181818181817,0.007954545454545454,0.015909090909090907,0.09090909090909091,0.05909090909090909,0.11477272727272728,0.06931818181818182,0.1534090909090909,0.04318181818181818,0.025,0.03977272727272727,0.05795454545454545,0.08409090909090909,0.0625,0.006818181818181818,0,0,1,,
4,4014.a1.txt,0.023121387283236993,0.1348747591522158,0.019267822736030827,0.06165703275529865,0.09826589595375723,0.06358381502890173,0.13680154142581888,0.05202312138728324,0.13680154142581888,0.02697495183044316,0.04046242774566474,0.03275529865125241,0.030828516377649325,0.0905587668593449,0.04238921001926782,0.0038535645472061657,0,0,0,0.005780346820809248,
5,0218.a1.txt,0.006009615384615385,0.1466346153846154,0.010817307692307692,0.02403846153846154,0.09735576923076923,0.06009615384615385,0.14302884615384615,0.07572115384615384,0.14182692307692307,0.03485576923076923,0.03125,0.028846153846153848,0.06850961538461539,0.07932692307692307,0.04567307692307692,0.006009615384615385,0,0,0,,
6,2070.a1.txt,0.009560229445506692,0.1089866156787763,0.01338432122370937,0.055449330783938815,0.08030592734225621,0.05927342256214149,0.14531548757170173,0.07839388145315487,0.124282982791587,0.040152963671128104,0.05353728489483748,0.019120458891013385,0.07265774378585087,0.08030592734225621,0.05736137667304015,0.0019120458891013384,0,0,2,,
7,0207.a1.txt,0.007537688442211055,0.12185929648241206,0.00628140703517588,0.01256281407035176,0.07160804020100503,0.052763819095477386,0.14824120603015076,0.07788944723618091,0.1407035175879397,0.05150753768844221,0.05025125628140704,0.04020100502512563,0.06281407035175879,0.08668341708542714,0.056532663316582916,0.010050251256281407,0,0,0,0.002512562814070352,
8,0215.a1.txt,0.004484304932735426,0.1210762331838565,0.0053811659192825115,0.06726457399103139,0.09596412556053811,0.06457399103139014,0.14887892376681613,0.06188340807174888,0.1210762331838565,0.025112107623318385,0.030493273542600896,0.03856502242152467,0.04125560538116592,0.10672645739910314,0.060089686098654706,0.003587443946188341,0,3,11,0.0008968609865470852,0.0026905829596412557
9,2007.a1.txt,0.008556149732620321,0.14545454545454545,0.008556149732620321,0.0106951871657754,0.09197860962566845,0.07914438502673797,0.11016042780748662,0.052406417112299465,0.11871657754010695,0.025668449197860963,0.04171122994652406,0.026737967914438502,0.08128342245989305,0.1304812834224599,0.06096256684491978,0.0074866310160427805,0,0,0,,
10,3066.a1.txt,0.01589825119236884,0.1685214626391097,0.02702702702702703,0.017488076311605722,0.10174880763116058,0.08267090620031796,0.09379968203497616,0.04451510333863275,0.10015898251192369,0.034976152623211444,0.011128775834658187,0.022257551669316374,0.08267090620031796,0.12082670906200318,0.06041335453100159,0.012718600953895072,0,0,2,0.001589825119236884,0.001589825119236884
11,0174.a1.txt,0.005995203836930456,0.13788968824940048,0.013189448441247002,0.03357314148681055,0.08992805755395683,0.07314148681055156,0.14388489208633093,0.0539568345323741,0.15227817745803357,0.04316546762589928,0.03237410071942446,0.019184652278177457,0.05995203836930456,0.08393285371702638,0.05515587529976019,0.002398081534772182,0,0,1,,
12,0164.a1.txt,0.009913258983890954,0.16356877323420074,0.008674101610904586,0.021065675340768277,0.09789343246592318,0.07063197026022305,0.13506815365551425,0.05204460966542751,0.11524163568773234,0.0322180916976456,0.03345724907063197,0.03841387856257745,0.07187112763320942,0.08302354399008674,0.057001239157372985,0.008674101610904586,0,0,0,,0.0012391573729863693
13,1003.a1.txt,0.010180995475113122,0.14592760180995476,0.01809954751131222,0.020361990950226245,0.09389140271493213,0.08031674208144797,0.1346153846153846,0.053167420814479636,0.13574660633484162,0.0418552036199095,0.033936651583710405,0.03506787330316742,0.0746606334841629,0.07126696832579185,0.05090497737556561,,0,0,0,,
14,1090.a1.txt,0.010922330097087379,0.12864077669902912,0.009708737864077669,0.05461165048543689,0.08980582524271845,0.07160194174757281,0.11893203883495146,0.08373786407766991,0.1262135922330097,0.038834951456310676,0.032766990291262135,0.044902912621359224,0.05461165048543689,0.06553398058252427,0.061893203883495146,0.007281553398058253,0,1,1,,
15,1063.a1.txt,0.004651162790697674,0.12209302325581395,0.018604651162790697,0.026744186046511628,0.08139534883720931,0.06395348837209303,0.14418604651162792,0.07674418604651163,0.12674418604651164,0.03837209302325582,0.030232558139534883,0.023255813953488372,0.07093023255813953,0.10348837209302325,0.05930232558139535,0.004651162790697674,0,0,0,0.002325581395348837,0.002325581395348837
16,0133.a1.txt,0.004733727810650888,0.1136094674556213,0.007100591715976331,0.02603550295857988,0.09230769230769231,0.07692307692307693,0.13727810650887573,0.07218934911242604,0.13727810650887573,0.03076923076923077,0.04378698224852071,0.04497041420118343,0.05325443786982249,0.06982248520710059,0.08047337278106509,0.009467455621301775,0,0,0,,
17,1081.a1.txt,0.011111111111111112,0.1271604938271605,0.013580246913580247,0.024691358024691357,0.08888888888888889,0.07530864197530865,0.13580246913580246,0.0654320987654321,0.13333333333333333,0.043209876543209874,0.03209876543209877,0.03333333333333333,0.06419753086419754,0.08395061728395062,0.06419753086419754,0.0024691358024691358,0,0,0,,0.0012345679012345679
18,2020.a1.txt,0.0072992700729927005,0.13138686131386862,0.021897810218978103,0.02335766423357664,0.06861313868613139,0.042335766423357665,0.14890510948905109,0.08321167883211679,0.13722627737226278,0.043795620437956206,0.035036496350364967,0.040875912408759124,0.06277372262773723,0.07737226277372262,0.06861313868613139,0.0072992700729927005,0,0,0,,
19,0115.a1.txt,0.005208333333333333,0.13932291666666666,0.009114583333333334,0.022135416666666668,0.09505208333333333,0.0625,0.11848958333333333,0.09114583333333333,0.11328125,0.03125,0.022135416666666668,0.032552083333333336,0.08333333333333333,0.08723958333333333,0.08072916666666667,0.006510416666666667,0,0,1,,
20,2061.a1.txt,0.005979073243647235,0.14050822122571002,0.016442451420029897,0.04633781763826607,0.11659192825112108,0.06726457399103139,0.11509715994020926,0.05829596412556054,0.10014947683109118,0.02391629297458894,0.02242152466367713,0.01943198804185351,0.07473841554559044,0.10911808669656203,0.07174887892376682,0.008968609865470852,0,0,1,0.0014947683109118087,0.0014947683109118087
21,1060.a1.txt,0.009750812567713976,0.0780065005417118,0.016251354279523293,0.03683640303358613,0.07475622968580715,0.047670639219934995,0.17009750812567714,0.0780065005417118,0.1419284940411701,0.04550379198266522,0.04225352112676056,0.047670639219934995,0.05308775731310943,0.08559046587215602,0.06392199349945829,0.00866738894907909,0,0,0,,
22,1010.a1.txt,0.007911392405063292,0.12658227848101267,0.011867088607594937,0.049841772151898736,0.09018987341772151,0.07120253164556962,0.13844936708860758,0.060126582278481014,0.12579113924050633,0.030063291139240507,0.023734177215189875,0.030063291139240507,0.07041139240506329,0.09651898734177215,0.056962025316455694,0.010284810126582278,0,1,1,,
23,0104.a1.txt,0.006127450980392157,0.13112745098039216,0.00857843137254902,0.030637254901960783,0.11029411764705882,0.06372549019607843,0.13725490196078433,0.06372549019607843,0.11887254901960784,0.04044117647058824,0.025735294117647058,0.041666666666666664,0.058823529411764705,0.0821078431372549,0.06740196078431372,0.00857843137254902,0,1,1,0.004901960784313725,
24,0152.a1.txt,0.004347826086956522,0.14347826086956522,0.010869565217391304,0.025,0.08586956521739131,0.08152173913043478,0.14347826086956522,0.06195652173913044,0.12282608695652174,0.05326086956521739,0.03369565217391304,0.01956521739130435,0.07608695652173914,0.06304347826086956,0.06521739130434782,0.008695652173913044,0,0,0,0.0010869565217391304,
25,0172.a1.txt,0.006297229219143577,0.13224181360201512,0.006297229219143577,0.06297229219143577,0.11712846347607053,0.0743073047858942,0.1070528967254408,0.0491183879093199,0.11460957178841309,0.017632241813602016,0.02644836272040302,0.04659949622166247,0.07052896725440806,0.08438287153652393,0.07052896725440806,0.012594458438287154,0,0,2,0.0012594458438287153,
26,1052.a1.txt,0.012129380053908356,0.11859838274932614,0.012129380053908356,0.04043126684636118,0.10242587601078167,0.0673854447439353,0.12264150943396226,0.06334231805929919,0.14285714285714285,0.0444743935309973,0.03638814016172507,0.025606469002695417,0.04986522911051213,0.09164420485175202,0.0673854447439353,0.0026954177897574125,0,0,1,,
27,0219.a1.txt,0.005980861244019139,0.145933014354067,0.005980861244019139,0.028708133971291867,0.09928229665071771,0.08492822966507177,0.11722488038277512,0.07177033492822966,0.11363636363636363,0.022727272727272728,0.04665071770334928,0.03588516746411483,0.07057416267942583,0.08133971291866028,0.06220095693779904,0.007177033492822967,0,0,0,,
28,2049.a1.txt,0.003401360544217687,0.14761904761904762,0.010884353741496598,0.0326530612244898,0.10068027210884353,0.08979591836734693,0.12993197278911564,0.07210884353741497,0.11292517006802721,0.024489795918367346,0.02585034013605442,0.026530612244897958,0.05238095238095238,0.08707482993197278,0.07210884353741497,0.01020408163265306,0,1,3,0.0013605442176870747,
29,0203.a1.txt,0.005555555555555556,0.14333333333333334,0.0077777777777777776,0.034444444444444444,0.11222222222222222,0.0811111111111111,0.12666666666666668,0.056666666666666664,0.12777777777777777,0.027777777777777776,0.01888888888888889,0.03666666666666667,0.06777777777777778,0.10111111111111111,0.04777777777777778,0.0044444444444444444,0,0,0,,
30,1014.a1.txt,0.014577259475218658,0.14868804664723032,0.01020408163265306,0.03206997084548105,0.12244897959183673,0.06851311953352769,0.12244897959183673,0.037900874635568516,0.13702623906705538,0.01749271137026239,0.027696793002915453,0.030612244897959183,0.06559766763848396,0.10349854227405247,0.05539358600583091,0.0058309037900874635,0,0,1,,
31,0146.a1.txt,0.005108556832694764,0.11621966794380588,0.008939974457215836,0.006385696040868455,0.070242656449553,0.07790549169859515,0.140485312899106,0.07151979565772669,0.15197956577266922,0.06385696040868455,0.031928480204342274,0.04980842911877394,0.0561941251596424,0.08045977011494253,0.06257982120051085,0.005108556832694764,0,0,0,0.001277139208173691,
32,2005.a1.txt,0.0038240917782026767,0.15296367112810708,0.010516252390057362,0.01338432122370937,0.08891013384321224,0.0745697896749522,0.12332695984703633,0.0745697896749522,0.11759082217973231,0.04110898661567878,0.022944550669216062,0.03537284894837476,0.07361376673040153,0.09751434034416825,0.06309751434034416,0.004780114722753346,0,0,1,0.0019120458891013384,
33,0232.a1.txt,0.00625,0.13,0.0225,0.03125,0.075,0.04875,0.13,0.0775,0.135,0.0375,0.0375,0.03875,0.06625,0.0825,0.07875,0.0025,0,0,0,,
