,Filename,RelFreq X,RelFreq NUM,RelFreq SPACE,RelFreq NOUN,RelFreq PROPN,RelFreq PART,RelFreq PUNCT,RelFreq AUX,RelFreq VERB,RelFreq ADP,RelFreq DET,RelFreq ADJ,RelFreq CCONJ,RelFreq ADV,RelFreq SCONJ,RelFreq PRON,RelFreq SYM,No. Unique PER,No. Unique LOC,No. Unique ORG,RelFreq INTJ
0,0158.b8.txt,0.006966434452184927,0.008233058898036731,0.013299556681443952,0.1830272324255858,0.03103229892336922,0.03673210892970234,0.08296390120329322,0.06459784673844206,0.10892970234325522,0.09373020899303357,0.11146295123495883,0.06839772007599747,0.022799240025332488,0.03926535782140595,0.032932235592146926,0.09436352121595946,0.001266624445851805,0,1,5,
1,0219.b8.txt,0.005385996409335727,0.014961101137043686,0.010173548773189706,0.16098144823459007,0.036505086774386596,0.03411131059245961,0.0807899461400359,0.07001795332136446,0.09814482345900659,0.09156193895870736,0.09694793536804308,0.07540394973070018,0.028126870137642132,0.061639736684619986,0.02752842609216038,0.1059245960502693,0.0005984440454817474,0,2,6,0.0011968880909634949
2,0318.b8.txt,0.009578544061302681,0.0019157088122605363,0.007662835249042145,0.1657088122605364,0.018199233716475097,0.03735632183908046,0.13122605363984674,0.0603448275862069,0.11302681992337164,0.09099616858237548,0.06992337164750957,0.06417624521072797,0.04118773946360153,0.04310344827586207,0.02490421455938697,0.11781609195402298,0.0009578544061302681,0,0,1,0.0019157088122605363
