,Filename,RelFreq X,RelFreq NUM,RelFreq SPACE,RelFreq NOUN,RelFreq DET,RelFreq PROPN,RelFreq ADP,RelFreq AUX,RelFreq ADJ,RelFreq PUNCT,RelFreq PRON,RelFreq CCONJ,RelFreq ADV,RelFreq VERB,RelFreq SCONJ,RelFreq PART,RelFreq INTJ,RelFreq SYM,No. Unique PER,No. Unique LOC,No. Unique ORG
10,2018.b3.txt,0.010982658959537572,0.01560693641618497,0.023699421965317918,0.17109826589595376,0.08092485549132948,0.0630057803468208,0.10578034682080925,0.05838150289017341,0.0653179190751445,0.12312138728323699,0.06416184971098265,0.03699421965317919,0.030635838150289016,0.10346820809248555,0.02138728323699422,0.025433526011560695,,,0,0,16
11,1532.b3.txt,0.009112709832134292,0.033093525179856115,0.03597122302158273,0.16354916067146283,0.08824940047961631,0.1026378896882494,0.086810551558753,0.04364508393285372,0.06330935251798561,0.13764988009592327,0.03836930455635491,0.03597122302158273,0.03788968824940048,0.08489208633093526,0.017745803357314148,0.017266187050359712,0.00047961630695443646,0.003357314148681055,0,4,23
12,0139.b3.txt,0.008177570093457943,0.02102803738317757,0.02570093457943925,0.1933411214953271,0.08761682242990654,0.06191588785046729,0.09404205607476636,0.035630841121495324,0.07827102803738317,0.1413551401869159,0.04906542056074766,0.04439252336448598,0.037383177570093455,0.08703271028037383,0.012850467289719626,0.02044392523364486,,0.0017523364485981308,0,1,7
13,0304.b3.txt,0.005714285714285714,0.013571428571428571,0.02,0.15714285714285714,0.08,0.10071428571428571,0.11214285714285714,0.06142857142857143,0.06785714285714285,0.12428571428571429,0.04357142857142857,0.037142857142857144,0.04285714285714286,0.08214285714285714,0.012857142857142857,0.015,0.002857142857142857,0.020714285714285713,0,3,8
14,0300.b3.txt,0.008386778490379871,0.020720276270350273,0.024173655648741982,0.15490873211642822,0.0740009866798224,0.11494819930932412,0.10656142081894425,0.05180069067587568,0.08436112481499754,0.12136161815490873,0.04686729156388752,0.028613714849531326,0.028120374938332512,0.08436112481499754,0.02220029600394672,0.025160335471139616,,0.003453379378391712,0,1,16
15,1508.b3.txt,0.010727611940298507,0.03125,0.01958955223880597,0.15485074626865672,0.08955223880597014,0.10727611940298508,0.10261194029850747,0.051305970149253734,0.06110074626865672,0.13805970149253732,0.04057835820895522,0.03684701492537314,0.03125,0.08675373134328358,0.01632462686567164,0.020988805970149255,0.0004664179104477612,0.0004664179104477612,0,3,14
16,1520.b3.txt,0.013519603424966201,0.013970256872465074,0.024785939612438034,0.12032447048219919,0.05903560162235241,0.138801261829653,0.06804867057232988,0.050473186119873815,0.0473186119873817,0.213609734114466,0.06849932401982875,0.025236593059936908,0.030193780982424517,0.08066696710229833,0.01622352410995944,0.023433979269941414,0.0004506534474988734,0.005407841369986481,0,1,20
17,1100.b3.txt,0.01148600143575018,0.0366116295764537,0.05958363244795405,0.15577889447236182,0.09547738693467336,0.11486001435750179,0.11127063890882986,0.050969131371141424,0.05814788226848528,0.09978463747307968,0.043072505384063174,0.02799712849964106,0.029432878679109833,0.07178750897343862,0.021536252692031587,0.010768126346015794,,0.0014357501794687725,0,3,7
18,0133.b3.txt,0.010402532790592492,0.033921302578018994,0.030303030303030304,0.14337403889642697,0.08864767073722297,0.1257349615558571,0.10266847580280417,0.051560379918588875,0.052464947987336044,0.13658977838082315,0.04613297150610583,0.03573043871551334,0.035278154681139755,0.07553143374038897,0.01854364540931705,0.012211668928086838,0.0004522840343735866,0.0004522840343735866,0,2,18
19,0165.b3.txt,0.0029712776493892373,0.03268405414328161,0.015516672169032684,0.17332452954770552,0.07725321888412018,0.10234400792340706,0.07989435457246616,0.04291845493562232,0.06107626279300099,0.21426213271706834,0.034334763948497854,0.03961703532518983,0.02575107296137339,0.06569825024760648,0.013865962363816441,0.014856388246946187,0.0013205678441729944,0.00231099372730274,0,4,23
20,1102.b3.txt,0.014619883040935672,0.03435672514619883,0.011695906432748537,0.16228070175438597,0.10818713450292397,0.10160818713450293,0.10087719298245613,0.04678362573099415,0.08845029239766082,0.11330409356725146,0.038011695906432746,0.039473684210526314,0.043859649122807015,0.07163742690058479,0.013157894736842105,0.010964912280701754,,0.0007309941520467836,0,3,6
21,0200.b3.txt,0.016202203499675955,0.04860661049902787,0.031108230719377836,0.1730395333765392,0.09591704471808166,0.057679844458846406,0.11276733635774465,0.046662346079066754,0.08554763447828904,0.09138042773817238,0.047310434219053794,0.03499675955930007,0.04342190537913156,0.08036292935839275,0.014906027219701879,0.018794556059624108,0.0006480881399870382,0.0006480881399870382,0,1,6
22,0308.b3.txt,0.00630119722747322,0.011972274732199117,0.008821676118462508,0.1751732829237555,0.07561436672967864,0.03276622558286074,0.10712035286704474,0.0856962822936358,0.08128544423440454,0.10964083175803403,0.07120352867044738,0.02142407057340895,0.06805293005671077,0.09073724007561437,0.030245746691871456,0.022684310018903593,,0.001260239445494644,0,0,4
23,0103.b3.txt,0.0054621848739495795,0.03529411764705882,0.1411764705882353,0.1861344537815126,0.05798319327731093,0.15588235294117647,0.07226890756302522,0.03823529411764706,0.05714285714285714,0.0634453781512605,0.04789915966386555,0.025210084033613446,0.025630252100840335,0.058403361344537816,0.015126050420168067,0.012605042016806723,,0.0021008403361344537,0,2,39
24,1082.b3.txt,0.0038809831824062097,0.014553686934023286,0.030077619663648126,0.20472186287192756,0.07567917205692108,0.07115135834411385,0.08958602846054334,0.0481888745148771,0.08958602846054334,0.1684993531694696,0.05012936610608021,0.01778783958602846,0.03201811125485123,0.0685640362225097,0.017464424320827943,0.016494178525226392,0.0003234152652005175,0.00129366106080207,0,2,21
25,0140.b3.txt,0.0033472803347280333,0.011715481171548118,0.1598326359832636,0.2619246861924686,0.059414225941422594,0.07364016736401674,0.07447698744769875,0.035146443514644354,0.06610878661087866,0.0602510460251046,0.042677824267782424,0.035146443514644354,0.027615062761506277,0.06861924686192468,0.009205020920502092,0.0100418410041841,,0.0008368200836820083,0,0,6
26,0122.b3.txt,0.00764525993883792,0.02599388379204893,0.045871559633027525,0.1396534148827727,0.06218144750254842,0.0963302752293578,0.08511722731906218,0.063710499490316,0.063710499490316,0.15137614678899083,0.08103975535168195,0.024974515800203875,0.026503567787971458,0.07849133537206932,0.022426095820591234,0.019877675840978593,,0.0050968399592252805,0,5,11
27,1112.b3.txt,0.009607686148919135,0.02401921537229784,0.028823058446757407,0.15532425940752603,0.0688550840672538,0.08566853482786228,0.09047237790232186,0.0488390712570056,0.07766212970376302,0.14091273018414732,0.06645316253002402,0.032025620496397116,0.04323458767013611,0.08807045636509207,0.014411529223378704,0.020016012810248198,,0.005604483586869495,0,0,11
28,0310.b3.txt,0.006950122649223222,0.017988552739165987,0.015944399018806215,0.17416189697465248,0.1054783319705642,0.10915780866721178,0.12264922322158626,0.04456255110384301,0.07890433360588717,0.10016353229762878,0.0339329517579722,0.03311529026982829,0.05519215044971382,0.07072771872444808,0.01839738348323794,0.011447260834014717,,0.0012264922322158627,0,9,14
29,0303.b3.txt,0.03076923076923077,0.015384615384615385,0.02857142857142857,0.15164835164835164,0.08791208791208792,0.0989010989010989,0.0945054945054945,0.07252747252747253,0.07912087912087912,0.12527472527472527,0.03736263736263736,0.024175824175824177,0.041758241758241756,0.07032967032967033,0.017582417582417582,0.02197802197802198,0.002197802197802198,,0,0,0
30,0105.b3.txt,0.009991673605328892,0.009159034138218152,0.061615320566194835,0.13322231473771856,0.06994171523730225,0.07826810990840966,0.08576186511240633,0.07327227310574522,0.0749375520399667,0.11074104912572856,0.09908409658617819,0.022481265611990008,0.038301415487094086,0.08326394671107411,0.02414654454621149,0.025811823480432972,,,0,0,7
31,1534.b3.txt,0.007162041181736795,0.01342882721575649,0.01521933751119069,0.15980304386750224,0.09265890778871978,0.052820053715308866,0.10519247985675918,0.05505819158460161,0.09668755595344673,0.1692032229185318,0.049239033124440466,0.018800358102059087,0.052372426141450316,0.07967770814682185,0.01432408236347359,0.018352730528200537,,,0,0,11
32,2034.b3.txt,0.00993723849372385,0.027196652719665274,0.07322175732217573,0.1401673640167364,0.06328451882845189,0.09518828451882845,0.10460251046025104,0.038179916317991634,0.060669456066945605,0.10826359832635983,0.05805439330543933,0.021443514644351465,0.040271966527196654,0.1108786610878661,0.016213389121338913,0.027196652719665274,,0.005230125523012552,0,0,15
33,0313.b3.txt,0.013095238095238096,0.04722222222222222,0.10912698412698413,0.16666666666666666,0.06746031746031746,0.0761904761904762,0.07698412698412699,0.036904761904761905,0.08015873015873017,0.1630952380952381,0.03015873015873016,0.024603174603174603,0.02896825396825397,0.05634920634920635,0.011507936507936509,0.00873015873015873,0.0003968253968253968,0.002380952380952381,0,2,16
34,0171.b3.txt,0.004993757802746567,0.012484394506866416,0.02933832709113608,0.15917602996254682,0.066167290886392,0.1104868913857678,0.10424469413233459,0.04556803995006242,0.08551810237203496,0.1560549313358302,0.05742821473158552,0.03495630461922597,0.03245942571785269,0.07740324594257178,0.009363295880149813,0.013108614232209739,0.0006242197253433209,0.0006242197253433209,0,1,17
