,Filename,RelFreq X,RelFreq NOUN,RelFreq SPACE,RelFreq PROPN,RelFreq DET,RelFreq ADJ,RelFreq ADP,RelFreq AUX,RelFreq PART,RelFreq VERB,RelFreq PUNCT,RelFreq PRON,RelFreq ADV,RelFreq SCONJ,RelFreq CCONJ,RelFreq NUM,No. Unique PER,No. Unique LOC,No. Unique ORG,RelFreq SYM,RelFreq INTJ
14,1070.a2.txt,0.011682242990654205,0.18457943925233644,0.008177570093457943,0.014018691588785047,0.08644859813084112,0.06191588785046729,0.09813084112149532,0.07009345794392523,0.029205607476635514,0.11565420560747663,0.07359813084112149,0.09462616822429906,0.052570093457943924,0.04205607476635514,0.038551401869158876,0.017523364485981307,0,0,1,0.0011682242990654205,
15,4040.a2.txt,0.011292346298619825,0.16813048933500627,0.00878293601003764,0.0037641154328732747,0.09912170639899624,0.05144291091593475,0.11166875784190715,0.0740276035131744,0.03638644918444166,0.1053952321204517,0.10414052697616061,0.12296110414052698,0.04767879548306148,0.02132998745294856,0.026348808030112924,0.006273525721455458,0,0,1,,0.0012547051442910915
16,1064.a2.txt,0.011083743842364532,0.17610837438423646,0.008620689655172414,0.019704433497536946,0.10344827586206896,0.06896551724137931,0.09113300492610837,0.07758620689655173,0.03940886699507389,0.11206896551724138,0.09236453201970443,0.07266009852216748,0.06773399014778325,0.023399014778325122,0.034482758620689655,0.0012315270935960591,0,0,6,,
17,0185.a2.txt,0.010676156583629894,0.17200474495848161,0.009489916963226572,0.0035587188612099642,0.08066429418742586,0.05693950177935943,0.08896797153024912,0.0937129300118624,0.03202846975088968,0.11269276393831554,0.099644128113879,0.1162514827995255,0.045077105575326216,0.036773428232502965,0.03795966785290629,0.0035587188612099642,0,1,0,,
18,2042.a2.txt,0.00535475234270415,0.17670682730923695,0.008032128514056224,,0.10843373493975904,0.07898259705488621,0.07228915662650602,0.10307898259705489,0.06827309236947791,0.10843373493975904,0.06827309236947791,0.08299866131191433,0.0535475234270415,0.029451137884872823,0.028112449799196786,0.008032128514056224,0,0,0,,
19,4029.a2.txt,0.011004126547455296,0.1939477303988996,0.009628610729023384,0.026134800550206328,0.11691884456671252,0.055020632737276476,0.0811554332874828,0.09766162310866575,0.04401650618982118,0.12379642365887207,0.052269601100412656,0.08390646492434663,0.04126547455295736,0.037138927097661624,0.01925722145804677,0.0068775790921595595,0,0,1,,
20,0112.a2.txt,0.011587485515643106,0.21552723059096177,0.010428736964078795,0.005793742757821553,0.08690614136732329,0.07995365005793743,0.09733487833140209,0.06373117033603708,0.046349942062572425,0.0984936268829664,0.10312862108922363,0.05793742757821553,0.046349942062572425,0.03244495944380069,0.03707995365005794,0.006952491309385863,0,0,0,,
21,0159.a2.txt,0.01066350710900474,0.18009478672985782,0.008293838862559242,0.018957345971563982,0.08412322274881516,0.08175355450236967,0.0947867298578199,0.07109004739336493,0.035545023696682464,0.10308056872037914,0.0924170616113744,0.07227488151658767,0.07227488151658767,0.031990521327014215,0.026066350710900472,0.016587677725118485,0,0,0,,
22,5037.a2.txt,0.010935601458080195,0.18469015795868773,0.010935601458080195,0.007290400972053463,0.1166464155528554,0.08262454434993925,0.09842041312272175,0.07533414337788578,0.030376670716889428,0.09963547995139732,0.08626974483596597,0.07654921020656136,0.053462940461725394,0.019441069258809233,0.04374240583232078,0.0036452004860267314,0,0,0,,
23,0193.a2.txt,0.009750812567713976,0.21560130010834236,0.00866738894907909,0.016251354279523293,0.06717226435536294,0.08125677139761647,0.07475622968580715,0.05850487540628386,0.024918743228602384,0.11700975081256772,0.1180931744312026,0.08559046587215602,0.04333694474539545,0.023835319609967497,0.04658721560130011,0.0065005417118093175,0,0,5,,0.0021668472372697724
24,0172.a2.txt,0.011583011583011582,0.21364221364221364,0.01287001287001287,0.001287001287001287,0.10296010296010295,0.06177606177606178,0.10810810810810811,0.06306306306306306,0.04247104247104247,0.10810810810810811,0.07207207207207207,0.07078507078507079,0.05019305019305019,0.032175032175032175,0.039897039897039896,0.009009009009009009,0,0,0,,
25,5040.a2.txt,0.013959390862944163,0.20304568527918782,0.008883248730964468,0.008883248730964468,0.09517766497461928,0.06091370558375635,0.11040609137055837,0.0532994923857868,0.031725888324873094,0.12055837563451777,0.0583756345177665,0.0901015228426396,0.05456852791878172,0.04187817258883249,0.03553299492385787,0.011421319796954314,0,0,0,,0.0012690355329949238
26,1121.a2.txt,0.009584664536741214,0.1597444089456869,0.010649627263045794,0.0362087326943557,0.08519701810436635,0.0777422790202343,0.08945686900958466,0.0724174653887114,0.03727369542066028,0.10436634717784878,0.10543130990415335,0.07454739084132056,0.051118210862619806,0.03514376996805112,0.03727369542066028,0.008519701810436636,0,0,5,0.005324813631522897,
27,1106.a2.txt,0.010718113612004287,0.19614147909967847,0.00964630225080386,0.03322615219721329,0.08360128617363344,0.08038585209003216,0.09860664523043944,0.08252947481243302,0.022508038585209004,0.08896034297963558,0.10396570203644159,0.06538049303322616,0.05251875669882101,0.03536977491961415,0.031082529474812434,0.004287245444801715,0,1,7,,0.0010718113612004287
28,5018.a2.txt,0.010588235294117647,0.1776470588235294,0.00823529411764706,0.001176470588235294,0.09294117647058824,0.08352941176470588,0.09294117647058824,0.08941176470588236,0.024705882352941175,0.10235294117647059,0.09176470588235294,0.1,0.0611764705882353,0.029411764705882353,0.03176470588235294,0.002352941176470588,0,0,0,,
29,2027.a2.txt,0.012295081967213115,0.18442622950819673,0.01092896174863388,0.020491803278688523,0.09972677595628415,0.0860655737704918,0.0860655737704918,0.06557377049180328,0.028688524590163935,0.09836065573770492,0.12158469945355191,0.09562841530054644,0.03961748633879782,0.025956284153005466,0.020491803278688523,0.00273224043715847,0,0,0,0.001366120218579235,
30,0121.a2.txt,0.012629161882893225,0.1997703788748565,0.009184845005740528,0.0539609644087256,0.11366245694603903,0.07233065442020666,0.13432835820895522,0.06199770378874857,0.03214695752009185,0.07807118254879448,0.07577497129735936,0.045924225028702644,0.040183696900114814,0.02525832376578645,0.04133180252583238,0.003444316877152698,0,3,2,,
31,0173.a2.txt,0.009080590238365494,0.21566401816118047,0.009080590238365494,0.022701475595913734,0.13053348467650397,0.11464245175936436,0.13280363223609534,0.0510783200908059,0.026106696935300794,0.08286038592508513,0.07604994324631101,0.0340522133938706,0.046538024971623154,0.012485811577752554,0.032917139614074914,0.00340522133938706,0,0,1,,
32,1034.a2.txt,0.011286681715575621,0.14446952595936793,0.009029345372460496,0.01580135440180587,0.06884875846501129,0.0744920993227991,0.07223476297968397,0.12641083521444696,0.03837471783295711,0.10158013544018059,0.10270880361173815,0.10496613995485328,0.046275395033860044,0.03724604966139955,0.028216704288939052,0.01580135440180587,0,0,1,,0.002257336343115124
33,1060.a2.txt,0.008645533141210375,0.13256484149855907,0.012487992315081652,0.08165225744476465,0.10182516810758886,0.07492795389048991,0.08837656099903939,0.06532180595581172,0.03073967339097022,0.09317963496637849,0.08837656099903939,0.07684918347742556,0.06147934678194044,0.025936599423631124,0.04610951008645533,0.009606147934678195,0,1,1,0.0009606147934678194,0.0009606147934678194
34,1098.a2.txt,0.014721345951629864,0.17245005257623555,0.017875920084121977,0.015772870662460567,0.07255520504731862,0.06414300736067298,0.09253417455310199,0.0683491062039958,0.04100946372239748,0.12618296529968454,0.1167192429022082,0.10094637223974763,0.03680336487907466,0.016824395373291272,0.035751840168243953,0.004206098843322818,0,0,1,0.002103049421661409,0.0010515247108307045
35,2045.a2.txt,0.010183299389002037,0.18126272912423624,0.01120162932790224,0.04175152749490835,0.10386965376782077,0.09266802443991853,0.09164969450101833,0.07331975560081466,0.031568228105906315,0.10488798370672098,0.0835030549898167,0.07230142566191446,0.04480651731160896,0.0274949083503055,0.018329938900203666,0.01120162932790224,0,0,3,,
36,5030.a2.txt,0.011627906976744186,0.18733850129198967,0.00904392764857881,0.027131782945736434,0.12532299741602068,0.07881136950904392,0.10981912144702842,0.082687338501292,0.03488372093023256,0.09689922480620156,0.05297157622739018,0.06201550387596899,0.05426356589147287,0.03488372093023256,0.027131782945736434,0.00516795865633075,0,1,0,,
37,4023.a2.txt,0.013054830287206266,0.1514360313315927,0.007832898172323759,0.006527415143603133,0.0835509138381201,0.05352480417754569,0.097911227154047,0.07963446475195822,0.05483028720626632,0.1422976501305483,0.06919060052219321,0.10835509138381201,0.04569190600522193,0.050913838120104436,0.031331592689295036,0.0039164490861618795,0,0,0,,
38,5027.a2.txt,0.012690355329949238,0.14213197969543148,0.01015228426395939,,0.1065989847715736,0.06979695431472081,0.09517766497461928,0.09644670050761421,0.044416243654822336,0.11294416243654823,0.07106598984771574,0.10913705583756345,0.044416243654822336,0.0532994923857868,0.021573604060913704,0.01015228426395939,0,0,0,,
39,0155.a2.txt,0.012594458438287154,0.20025188916876574,0.010075566750629723,0.0012594458438287153,0.06801007556675064,0.1070528967254408,0.08816120906801007,0.05919395465994962,0.0327455919395466,0.12594458438287154,0.08690176322418136,0.0654911838790932,0.06926952141057935,0.0327455919395466,0.04030226700251889,,0,0,1,,
40,4017.a2.txt,0.011446409989594173,0.18938605619146723,0.01040582726326743,0.01768990634755463,0.09261186264308012,0.08636836628511967,0.10613943808532779,0.06451612903225806,0.02497398543184183,0.08949011446409989,0.1040582726326743,0.07180020811654526,0.06867845993756504,0.02497398543184183,0.02809573361082206,0.007284079084287201,0,0,1,0.002081165452653486,
41,2056.a2.txt,0.012113055181695828,0.13324360699865412,0.010767160161507403,0.02826379542395693,0.06864064602960969,0.08882907133243607,0.09690444145356662,0.08344549125168237,0.047106325706594884,0.11843876177658143,0.08748317631224764,0.0955585464333782,0.06460296096904442,0.03633916554508748,0.021534320323014805,0.005383580080753701,0,0,0,0.0013458950201884253,
42,2065.a2.txt,0.012468827930174564,0.18329177057356608,0.012468827930174564,0.018703241895261846,0.07855361596009976,0.10349127182044887,0.09102244389027432,0.0773067331670823,0.03366583541147132,0.1059850374064838,0.08104738154613467,0.07605985037406483,0.05361596009975062,0.0199501246882793,0.03740648379052369,0.014962593516209476,0,0,1,,
43,1058.a2.txt,0.014388489208633094,0.21726618705035972,0.014388489208633094,0.017266187050359712,0.05755395683453238,0.08201438848920864,0.10071942446043165,0.051798561151079135,0.03741007194244604,0.1237410071942446,0.09352517985611511,0.06330935251798561,0.06330935251798561,0.027338129496402876,0.030215827338129497,0.004316546762589928,0,0,3,0.0014388489208633094,
44,5032.a2.txt,0.014492753623188406,0.20685111989459815,0.013175230566534914,0.014492753623188406,0.0922266139657444,0.08300395256916997,0.09881422924901186,0.08959156785243742,0.02766798418972332,0.1080368906455863,0.07509881422924901,0.061923583662714096,0.05533596837944664,0.02766798418972332,0.025032938076416336,0.005270092226613966,0,1,0,0.0013175230566534915,
45,0174.a2.txt,0.00995575221238938,0.22566371681415928,0.008849557522123894,0.0022123893805309734,0.1161504424778761,0.08849557522123894,0.1261061946902655,0.05641592920353982,0.03871681415929203,0.11283185840707964,0.06747787610619468,0.0752212389380531,0.02654867256637168,0.022123893805309734,0.02101769911504425,0.0022123893805309734,0,0,3,,
46,3018.a2.txt,0.010905125408942203,0.20283533260632497,0.0054525627044711015,0.017448200654307525,0.1079607415485278,0.1025081788440567,0.09596510359869138,0.05888767720828789,0.04252998909487459,0.11668484187568157,0.05234460196292257,0.07742639040348964,0.05888767720828789,0.018538713195201745,0.026172300981461286,0.004362050163576881,0,0,1,,0.0010905125408942203
47,2019.a2.txt,0.015015015015015015,0.15315315315315314,0.010510510510510511,0.0045045045045045045,0.07357357357357357,0.07807807807807808,0.08108108108108109,0.07807807807807808,0.04504504504504504,0.14564564564564564,0.06156156156156156,0.14564564564564564,0.03153153153153153,0.03753753753753754,0.036036036036036036,0.003003003003003003,0,0,0,,
48,4003.a2.txt,0.012610340479192938,0.17150063051702397,0.011349306431273645,0.0037831021437578815,0.09962168978562422,0.058007566204287514,0.09962168978562422,0.0832282471626734,0.04918032786885246,0.13114754098360656,0.06305170239596469,0.09079445145018916,0.04791929382093316,0.03909205548549811,0.02395964691046658,0.0012610340479192938,0,0,0,0.011349306431273645,0.0025220680958385876
49,5038.a2.txt,0.011306532663316583,0.19472361809045227,0.008793969849246231,0.005025125628140704,0.08919597989949749,0.09673366834170855,0.10427135678391959,0.08919597989949749,0.038944723618090454,0.10301507537688442,0.06155778894472362,0.08668341708542714,0.052763819095477386,0.03391959798994975,0.018844221105527637,0.0037688442211055275,0,0,1,,0.001256281407035176
50,0120.a2.txt,0.012674271229404309,0.1888466413181242,0.016476552598225603,0.019011406844106463,0.08871989860583017,0.07604562737642585,0.09505703422053231,0.08745247148288973,0.049429657794676805,0.11660329531051965,0.05576679340937896,0.07224334600760456,0.057034220532319393,0.024081115335868188,0.04055766793409379,,0,3,0,,
51,0224.a2.txt,0.009195402298850575,0.17586206896551723,0.01264367816091954,0.047126436781609195,0.09770114942528736,0.04252873563218391,0.10229885057471265,0.07011494252873564,0.03793103448275862,0.10689655172413794,0.0839080459770115,0.09885057471264368,0.035632183908045977,0.027586206896551724,0.040229885057471264,0.011494252873563218,0,0,1,,
52,0118.a2.txt,0.012345679012345678,0.17695473251028807,0.010973936899862825,,0.07133058984910837,0.0877914951989026,0.0823045267489712,0.07544581618655692,0.0644718792866941,0.13854595336076816,0.06858710562414266,0.10013717421124829,0.039780521262002745,0.039780521262002745,0.02880658436213992,0.0027434842249657062,0,0,0,,
53,1023.a2.txt,0.01179245283018868,0.1792452830188679,0.01061320754716981,0.025943396226415096,0.09316037735849056,0.07547169811320754,0.09316037735849056,0.054245283018867926,0.02830188679245283,0.10259433962264151,0.13089622641509435,0.06721698113207547,0.07311320754716981,0.01768867924528302,0.030660377358490566,0.0047169811320754715,0,0,0,,0.0011792452830188679
54,2005.a2.txt,0.010787486515641856,0.20280474649406688,0.012944983818770227,0.007551240560949299,0.061488673139158574,0.07227615965480043,0.10140237324703344,0.07011866235167206,0.040992448759439054,0.11650485436893204,0.09816612729234088,0.09277238403451996,0.04422869471413161,0.032362459546925564,0.032362459546925564,0.003236245954692557,0,0,0,,
55,1007.a2.txt,0.020642201834862386,0.19724770642201836,0.013761467889908258,0.0481651376146789,0.12385321100917432,0.05733944954128441,0.08027522935779817,0.07568807339449542,0.04357798165137615,0.11926605504587157,0.0779816513761468,0.05963302752293578,0.0389908256880734,0.03211009174311927,0.006880733944954129,0.0045871559633027525,0,0,3,,
56,4043.a2.txt,0.012515644555694618,0.13016270337922403,0.010012515644555695,0.0025031289111389237,0.07133917396745933,0.09011264080100125,0.06508135168961202,0.07884856070087609,0.05506883604505632,0.12265331664580725,0.09011264080100125,0.12891113892365458,0.07008760951188986,0.04130162703379224,0.02753441802252816,0.0037546933667083854,0,0,0,,
57,3044.a2.txt,0.011097410604192354,0.1442663378545006,0.01726263871763255,0.06288532675709001,0.11220715166461159,0.0752157829839704,0.08877928483353884,0.08138101109741061,0.030826140567200986,0.10110974106041924,0.08877928483353884,0.07768187422934648,0.04315659679408138,0.036991368680641186,0.016029593094944512,0.012330456226880395,0,1,7,,
58,5006.a2.txt,0.01282051282051282,0.2094017094017094,0.017094017094017096,0.027065527065527065,0.0754985754985755,0.1267806267806268,0.10256410256410256,0.0641025641025641,0.03133903133903134,0.10256410256410256,0.07834757834757834,0.05270655270655271,0.03276353276353276,0.022792022792022793,0.042735042735042736,0.0014245014245014246,0,1,1,,
59,4002.a2.txt,0.011350737797956867,0.21566401816118047,0.01021566401816118,0.0022701475595913734,0.08740068104426787,0.06469920544835414,0.08059023836549375,0.08853575482406356,0.060158910329171394,0.10783200908059024,0.08626560726447219,0.0771850170261067,0.03859250851305335,0.026106696935300794,0.043132803632236094,,0,0,0,,
60,3072.a2.txt,0.008714596949891068,0.18627450980392157,0.00980392156862745,0.030501089324618737,0.08169934640522876,0.0860566448801743,0.10348583877995643,0.06100217864923747,0.03376906318082789,0.09694989106753812,0.09694989106753812,0.06862745098039216,0.058823529411764705,0.026143790849673203,0.026143790849673203,0.02505446623093682,0,0,0,,
61,4015.a2.txt,0.012971698113207548,0.21816037735849056,0.008254716981132075,0.0011792452830188679,0.09787735849056604,0.07547169811320754,0.06839622641509434,0.06485849056603774,0.031839622641509434,0.10141509433962265,0.13443396226415094,0.08018867924528301,0.03891509433962264,0.025943396226415096,0.03537735849056604,0.003537735849056604,0,0,2,,0.0011792452830188679
62,1055.a2.txt,0.012755102040816327,0.16071428571428573,0.01020408163265306,0.006377551020408163,0.08290816326530612,0.07653061224489796,0.09693877551020408,0.0625,0.036989795918367346,0.13392857142857142,0.08673469387755102,0.11989795918367346,0.039540816326530615,0.02040816326530612,0.04336734693877551,0.00510204081632653,0,0,2,0.00510204081632653,
63,0215.a2.txt,0.012300123001230012,0.15867158671586715,0.008610086100861008,0.0036900369003690036,0.08241082410824108,0.09471094710947109,0.09348093480934809,0.07380073800738007,0.025830258302583026,0.14022140221402213,0.08610086100861009,0.1057810578105781,0.046740467404674045,0.03444034440344403,0.025830258302583026,0.007380073800738007,0,0,0,,
64,0102.a2.txt,0.01061320754716981,0.1804245283018868,0.008254716981132075,0.01650943396226415,0.09669811320754718,0.06721698113207547,0.09905660377358491,0.06721698113207547,0.030660377358490566,0.11084905660377359,0.08608490566037735,0.09433962264150944,0.06721698113207547,0.03419811320754717,0.02830188679245283,0.0023584905660377358,0,2,1,,
65,2015.a2.txt,0.011523687580025609,0.19718309859154928,0.010243277848911651,0.03201024327784891,0.09475032010243278,0.05761843790012804,0.1203585147247119,0.08322663252240717,0.030729833546734954,0.07426376440460948,0.07682458386683738,0.10371318822023047,0.028169014084507043,0.03713188220230474,0.029449423815621,0.012804097311139564,0,0,3,,
66,1088.a2.txt,0.010089686098654708,0.19282511210762332,0.008968609865470852,0.007847533632286996,0.0773542600896861,0.08968609865470852,0.09192825112107623,0.0795964125560538,0.04596412556053812,0.1132286995515695,0.1109865470852018,0.08295964125560538,0.04147982062780269,0.017937219730941704,0.0257847533632287,0.0033632286995515697,0,0,0,,
67,3033.a2.txt,0.009852216748768473,0.1812807881773399,0.01083743842364532,0.01083743842364532,0.08768472906403942,0.06798029556650247,0.0916256157635468,0.06699507389162561,0.041379310344827586,0.12807881773399016,0.10640394088669951,0.059113300492610835,0.04334975369458128,0.035467980295566505,0.0374384236453202,0.016748768472906402,0,0,2,0.0049261083743842365,
68,5047.a2.txt,0.010332950631458095,0.20321469575200918,0.010332950631458095,0.002296211251435132,0.09299655568312284,0.06544202066590127,0.09873708381171067,0.08955223880597014,0.029850746268656716,0.1182548794489093,0.06314580941446613,0.09988518943742825,0.0539609644087256,0.02870264064293915,0.027554535017221583,0.004592422502870264,0,1,1,0.001148105625717566,
69,1105.a2.txt,0.010227272727272727,0.18409090909090908,0.007954545454545454,0.003409090909090909,0.08636363636363636,0.05909090909090909,0.1125,0.08977272727272727,0.03977272727272727,0.10909090909090909,0.08522727272727272,0.09659090909090909,0.05,0.03977272727272727,0.020454545454545454,0.005681818181818182,0,0,0,,
70,1095.a2.txt,0.012048192771084338,0.18674698795180722,0.010843373493975903,0.004819277108433735,0.07710843373493977,0.060240963855421686,0.07590361445783132,0.0819277108433735,0.03855421686746988,0.13493975903614458,0.09879518072289156,0.10602409638554217,0.03855421686746988,0.04096385542168675,0.03132530120481928,0.0012048192771084338,0,0,1,,
71,5028.a2.txt,0.01107011070110701,0.14391143911439114,0.006150061500615006,0.07134071340713408,0.1008610086100861,0.06027060270602706,0.10947109471094711,0.07749077490774908,0.04059040590405904,0.0897908979089791,0.08241082410824108,0.08118081180811808,0.05904059040590406,0.02706027060270603,0.033210332103321034,0.006150061500615006,0,1,3,,
72,0209.a2.txt,0.010935601458080195,0.22600243013365734,0.010935601458080195,0.009720534629404616,0.1166464155528554,0.07168894289185905,0.09963547995139732,0.07776427703523693,0.05224787363304982,0.08869987849331713,0.08019441069258809,0.05103280680437424,0.030376670716889428,0.02551640340218712,0.031591737545565005,0.01701093560145808,0,0,2,,
73,0140.a2.txt,0.009045226130653266,0.17688442211055277,0.007035175879396985,0.01306532663316583,0.06834170854271357,0.08040201005025126,0.09246231155778895,0.09045226130653267,0.044221105527638194,0.1135678391959799,0.10653266331658291,0.09045226130653267,0.04522613065326633,0.02613065326633166,0.03015075376884422,0.005025125628140704,0,0,0,,0.0010050251256281408
74,2066.a2.txt,0.012711864406779662,0.20480225988700565,0.00847457627118644,0.009887005649717515,0.0692090395480226,0.0748587570621469,0.09745762711864407,0.09322033898305085,0.04096045197740113,0.11016949152542373,0.0847457627118644,0.06779661016949153,0.05367231638418079,0.025423728813559324,0.03672316384180791,0.009887005649717515,0,0,0,,
75,0179.a2.txt,0.01171875,0.19661458333333334,0.0078125,0.00390625,0.06770833333333333,0.09635416666666667,0.09895833333333333,0.07682291666666667,0.055989583333333336,0.11979166666666667,0.0546875,0.08984375,0.0390625,0.032552083333333336,0.041666666666666664,0.006510416666666667,0,0,0,,
76,1006.a2.txt,0.007346938775510204,0.1657142857142857,0.008979591836734694,0.027755102040816326,0.09795918367346938,0.06612244897959184,0.08408163265306122,0.060408163265306125,0.0326530612244898,0.10693877551020409,0.1306122448979592,0.08163265306122448,0.044081632653061226,0.0236734693877551,0.03836734693877551,0.02040816326530612,0,0,2,0.0032653061224489797,
77,2032.a2.txt,0.012857142857142857,0.21,0.01,,0.08428571428571428,0.09,0.09571428571428571,0.05714285714285714,0.05142857142857143,0.12285714285714286,0.08142857142857143,0.08428571428571428,0.05142857142857143,0.02,0.027142857142857142,,0,0,0,,0.0014285714285714286
78,3063.a2.txt,0.01092896174863388,0.16174863387978142,0.01092896174863388,0.04371584699453552,0.09617486338797815,0.08524590163934426,0.09836065573770492,0.07103825136612021,0.02841530054644809,0.1005464480874317,0.09617486338797815,0.07103825136612021,0.053551912568306013,0.02841530054644809,0.036065573770491806,0.007650273224043716,0,1,5,,
79,4033.a2.txt,0.011123470522803115,0.12680756395995552,0.00778642936596218,0.0055617352614015575,0.0867630700778643,0.06451612903225806,0.05784204671857619,0.09232480533926585,0.04560622914349277,0.13459399332591768,0.09232480533926585,0.15239154616240266,0.05561735261401557,0.03781979977753059,0.027808676307007785,,0,0,0,0.0011123470522803114,
80,4008.a2.txt,0.012461059190031152,0.1588785046728972,0.014018691588785047,0.003115264797507788,0.048286604361370715,0.06542056074766354,0.06386292834890965,0.09657320872274143,0.03894080996884735,0.11370716510903427,0.08411214953271028,0.11370716510903427,0.0778816199376947,0.06230529595015576,0.03894080996884735,0.00778816199376947,0,0,0,,
81,2049.a2.txt,0.00945179584120983,0.15973534971644612,0.02551984877126654,0.020793950850661626,0.08601134215500945,0.05860113421550094,0.09546313799621928,0.08223062381852551,0.034026465028355386,0.10586011342155009,0.09073724007561437,0.10491493383742911,0.0661625708884688,0.026465028355387523,0.024574669187145556,0.007561436672967864,0,1,1,,0.001890359168241966
