,Filename,RelFreq X,RelFreq NUM,RelFreq SPACE,RelFreq NOUN,RelFreq PROPN,RelFreq ADP,RelFreq ADJ,RelFreq PUNCT,RelFreq AUX,RelFreq VERB,RelFreq DET,RelFreq PRON,RelFreq SCONJ,RelFreq ADV,RelFreq CCONJ,RelFreq PART,No. Unique PER,No. Unique LOC,No. Unique ORG,RelFreq SYM,RelFreq INTJ
19,0103.b2.txt,0.010666666666666666,0.012444444444444444,0.010666666666666666,0.21333333333333335,0.018666666666666668,0.10311111111111111,0.05333333333333334,0.08177777777777778,0.058666666666666666,0.11022222222222222,0.096,0.08977777777777778,0.030222222222222223,0.03822222222222222,0.02311111111111111,0.049777777777777775,0,0,1,,
20,1104.b2i.txt,0.007797270955165692,0.016569200779727095,0.00682261208576998,0.18323586744639375,0.015594541910331383,0.08089668615984405,0.05555555555555555,0.0682261208576998,0.12378167641325535,0.10721247563352826,0.10721247563352826,0.07894736842105263,0.037037037037037035,0.04873294346978557,0.030214424951267055,0.031189083820662766,0,0,1,,0.0009746588693957114
21,3013.b2.txt,0.005988023952095809,0.011976047904191617,0.015568862275449102,0.1568862275449102,0.07065868263473053,0.07904191616766468,0.06706586826347305,0.07065868263473053,0.0658682634730539,0.09820359281437126,0.1125748502994012,0.08383233532934131,0.03832335329341317,0.0407185628742515,0.03473053892215569,0.04431137724550898,0,1,4,0.003592814371257485,
22,2030.b2.txt,0.011806375442739079,,0.012987012987012988,0.15938606847697756,0.0023612750885478157,0.09327036599763873,0.05430932703659976,0.08264462809917356,0.10979929161747344,0.1357733175914994,0.09208972845336481,0.08500590318772137,0.03778040141676505,0.05548996458087367,0.02243211334120425,0.043683589138134596,0,0,0,0.0011806375442739079,
23,3507.b2.txt,0.00990916597853014,0.00495458298926507,0.011560693641618497,0.16928158546655656,0.026424442609413706,0.09248554913294797,0.09331131296449216,0.11230388109000826,0.07597027250206441,0.0957886044591247,0.10404624277456648,0.07101568951279934,0.022295623451692816,0.03633360858794385,0.03550784475639967,0.038810900082576386,0,0,4,,
24,1023.b2.txt,0.010146561443066516,0.002254791431792559,0.007891770011273957,0.14994363021420518,0.06989853438556934,0.10597519729425028,0.06764374295377677,0.10822998872604284,0.07102593010146561,0.09582863585118377,0.10259301014656144,0.060879368658399095,0.036076662908680945,0.04735062006764374,0.029312288613303268,0.03494926719278467,0,1,5,,
25,1057.b2.txt,0.00749063670411985,0.009737827715355805,0.00749063670411985,0.17677902621722846,0.01348314606741573,0.08614232209737828,0.07116104868913857,0.0853932584269663,0.099625468164794,0.1101123595505618,0.10187265917602996,0.08314606741573034,0.033707865168539325,0.050187265917602995,0.018726591760299626,0.0449438202247191,0,0,2,,
26,3503.b2.txt,0.01126126126126126,0.013513513513513514,0.009009009009009009,0.20945945945945946,0.04054054054054054,0.12612612612612611,0.07657657657657657,0.06981981981981981,0.05855855855855856,0.09346846846846847,0.13288288288288289,0.05630630630630631,0.02927927927927928,0.03490990990990991,0.024774774774774775,0.012387387387387387,0,1,6,0.0011261261261261261,
27,2066.b2.txt,0.01139240506329114,0.013924050632911392,0.007594936708860759,0.2088607594936709,0.03164556962025317,0.10632911392405063,0.09367088607594937,0.0810126582278481,0.07088607594936709,0.11518987341772152,0.0810126582278481,0.04050632911392405,0.02278481012658228,0.04810126582278481,0.03164556962025317,0.035443037974683546,0,0,4,,
28,2070.b2i.txt,0.008771929824561403,0.010721247563352826,0.01364522417153996,0.16666666666666666,0.03313840155945419,0.09746588693957114,0.07212475633528265,0.08187134502923976,0.08869395711500974,0.11500974658869395,0.06237816764132553,0.07309941520467836,0.05263157894736842,0.04775828460038986,0.02631578947368421,0.04775828460038986,0,0,2,0.001949317738791423,
29,0310.b2.txt,0.016145307769929364,0.014127144298688193,0.007063572149344097,0.23107971745711403,0.026236125126135216,0.13824419778002017,0.05247225025227043,0.10494450050454086,0.0615539858728557,0.09283551967709384,0.10090817356205853,0.03834510595358224,0.024217961654894045,0.045408678102926335,0.01917255297679112,0.026236125126135216,0,0,1,0.0010090817356205853,
30,1097.b2.txt,0.011940298507462687,0.011194029850746268,0.012686567164179104,0.17164179104477612,0.033582089552238806,0.09328358208955224,0.06791044776119402,0.11567164179104478,0.06716417910447761,0.1,0.08507462686567165,0.055970149253731345,0.03656716417910448,0.05149253731343283,0.03805970149253731,0.04776119402985075,0,0,4,,
31,1003.b2.txt,0.014230271668822769,0.019404915912031046,0.01164294954721863,0.18111254851228978,0.04657179818887452,0.09573091849935317,0.07891332470892626,0.08408796895213454,0.07632600258732213,0.11901681759379043,0.08408796895213454,0.059508408796895215,0.031047865459249677,0.03622250970245795,0.037516170763260026,0.02328589909443726,0,0,2,,0.00129366106080207
32,3020.b2.txt,0.00975609756097561,0.003902439024390244,0.006829268292682927,0.18146341463414634,0.03024390243902439,0.09853658536585366,0.05268292682926829,0.08292682926829269,0.09658536585365854,0.11024390243902439,0.08780487804878048,0.0975609756097561,0.041951219512195125,0.024390243902439025,0.04097560975609756,0.03219512195121951,0,1,1,0.001951219512195122,
33,3520.b2.txt,0.007911392405063292,0.010284810126582278,0.011867088607594937,0.20174050632911392,0.022151898734177215,0.09414556962025317,0.0680379746835443,0.07911392405063292,0.08069620253164557,0.10838607594936708,0.08860759493670886,0.07278481012658228,0.049841772151898736,0.03560126582278481,0.02610759493670886,0.041930379746835444,0,0,2,0.0007911392405063291,
34,1100.b2.txt,0.010285714285714285,0.011428571428571429,0.010285714285714285,0.152,0.046857142857142854,0.08571428571428572,0.06857142857142857,0.05714285714285714,0.09485714285714286,0.10857142857142857,0.09828571428571428,0.10514285714285715,0.038857142857142854,0.045714285714285714,0.03314285714285714,0.032,0,0,1,,0.001142857142857143
35,3523.b2.txt,0.01145374449339207,0.01145374449339207,0.013215859030837005,0.22731277533039648,0.03436123348017621,0.09779735682819383,0.06784140969162995,0.07312775330396476,0.06696035242290749,0.11894273127753303,0.06431718061674009,0.05638766519823789,0.030837004405286344,0.03524229074889868,0.050220264317180616,0.04052863436123348,0,0,4,,
36,1112.b2.txt,0.007861635220125786,0.014150943396226415,0.015723270440251572,0.19654088050314467,0.0699685534591195,0.09355345911949685,0.05817610062893082,0.14150943396226415,0.059748427672955975,0.0959119496855346,0.0809748427672956,0.059748427672955975,0.02279874213836478,0.0330188679245283,0.02358490566037736,0.025943396226415096,0,0,4,0.0007861635220125787,
37,3522.b2.txt,0.011221945137157107,0.012468827930174564,0.007481296758104738,0.19077306733167082,0.029925187032418952,0.08478802992518704,0.0798004987531172,0.08354114713216958,0.07107231920199501,0.10473815461346633,0.1084788029925187,0.059850374064837904,0.03117206982543641,0.05236907730673317,0.02493765586034913,0.046134663341645885,0,0,1,,0.0012468827930174563
38,3511.b2.txt,0.008144796380090498,0.008144796380090498,0.00904977375565611,0.19095022624434388,0.04343891402714932,0.09864253393665158,0.056108597285067875,0.07149321266968325,0.08597285067873303,0.11131221719457013,0.07963800904977375,0.09321266968325792,0.03257918552036199,0.03891402714932127,0.03529411764705882,0.03529411764705882,0,0,4,0.0018099547511312218,
39,1532.b2.txt,0.008211678832116789,0.013686131386861315,0.010036496350364963,0.14872262773722628,0.07116788321167883,0.09032846715328467,0.08576642335766424,0.10401459854014598,0.07664233576642336,0.09854014598540146,0.09945255474452555,0.04470802919708029,0.0364963503649635,0.051094890510948905,0.023722627737226276,0.03467153284671533,0,1,6,0.002737226277372263,
40,2034.b2.txt,0.015015015015015015,0.0015015015015015015,0.010510510510510511,0.17267267267267267,0.052552552552552555,0.10510510510510511,0.05405405405405406,0.08408408408408409,0.08108108108108109,0.1021021021021021,0.10510510510510511,0.06156156156156156,0.028528528528528527,0.05105105105105105,0.03753753753753754,0.03753753753753754,0,0,4,,
41,3501.b2.txt,0.010626992561105207,0.01381509032943677,0.020191285866099893,0.1742826780021254,0.07332624867162593,0.12114771519659936,0.06269925611052073,0.11052072263549416,0.05526036131774708,0.08820403825717323,0.10095642933049948,0.06801275239107332,0.024442082890541977,0.026567481402763018,0.02763018065887354,0.020191285866099893,0,0,9,0.0021253985122210413,
42,1520.b2.txt,0.00743801652892562,0.0024793388429752068,0.009917355371900827,0.17520661157024794,0.03966942148760331,0.07024793388429752,0.0603305785123967,0.11900826446280992,0.08512396694214876,0.11735537190082644,0.09173553719008265,0.06115702479338843,0.04132231404958678,0.04132231404958678,0.030578512396694214,0.047107438016528926,0,0,4,,
43,1104.b2.txt,0.007797270955165692,0.016569200779727095,0.00682261208576998,0.18323586744639375,0.015594541910331383,0.08089668615984405,0.05555555555555555,0.0682261208576998,0.12378167641325535,0.10721247563352826,0.10721247563352826,0.07894736842105263,0.037037037037037035,0.04873294346978557,0.030214424951267055,0.031189083820662766,0,0,1,,0.0009746588693957114
44,0134.b2.txt,0.008431703204047217,0.00505902192242833,0.008431703204047217,0.17284991568296795,0.0193929173693086,0.1239460370994941,0.11382799325463744,0.1281618887015177,0.06155143338954469,0.09274873524451939,0.07166947723440135,0.05986509274873524,0.011804384485666104,0.06492411467116357,0.03204047217537943,0.025295109612141653,0,0,2,,
45,0300.b2.txt,0.008960573476702509,0.00985663082437276,0.008064516129032258,0.1693548387096774,0.022401433691756272,0.08333333333333333,0.07795698924731183,0.08512544802867383,0.09408602150537634,0.13082437275985664,0.06899641577060932,0.08333333333333333,0.03763440860215054,0.03763440860215054,0.03046594982078853,0.04659498207885305,0,0,2,0.004480286738351254,0.0008960573476702509
46,2070.b2.txt,0.008797653958944282,0.010752688172043012,0.010752688172043012,0.16715542521994134,0.033235581622678395,0.09775171065493646,0.07233626588465299,0.08211143695014662,0.08895405669599218,0.11534701857282502,0.06256109481915934,0.07331378299120235,0.05278592375366569,0.047898338220918865,0.026392961876832845,0.047898338220918865,0,0,2,0.0019550342130987292,
47,1006.b2.txt,0.00946372239747634,0.012618296529968454,0.010515247108307046,0.17981072555205047,0.00946372239747634,0.09884332281808622,0.06414300736067298,0.10725552050473186,0.08201892744479496,0.09884332281808622,0.0904311251314406,0.08727655099894847,0.03680336487907466,0.04311251314405889,0.024185068349106203,0.0452155625657203,0,0,1,,
48,1508.b2.txt,0.008530805687203791,0.002843601895734597,0.008530805687203791,0.14407582938388624,0.03886255924170616,0.08720379146919431,0.05687203791469194,0.08246445497630332,0.08436018957345971,0.13364928909952606,0.05402843601895735,0.12606635071090047,0.04549763033175355,0.034123222748815164,0.03033175355450237,0.061611374407582936,0,1,2,,0.0009478672985781991
49,2019.b2.txt,0.012048192771084338,0.008433734939759036,0.007228915662650603,0.1650602409638554,0.008433734939759036,0.09397590361445783,0.07710843373493977,0.05542168674698795,0.09397590361445783,0.11566265060240964,0.0963855421686747,0.10361445783132531,0.03132530120481928,0.05783132530120482,0.030120481927710843,0.043373493975903614,0,0,1,,
50,0200.b2.txt,0.009416195856873822,0.004708097928436911,0.010357815442561206,0.1713747645951036,0.04331450094161959,0.08192090395480225,0.09792843691148775,0.10357815442561205,0.06685499058380415,0.1120527306967985,0.07062146892655367,0.0687382297551789,0.03766478342749529,0.059322033898305086,0.026365348399246705,0.03483992467043315,0,0,10,,0.0009416195856873823
51,0313.b2.txt,0.007757951900698216,0.0031031807602792862,0.0069821567106283944,0.15050426687354537,0.055857253685027156,0.1078355314197052,0.08533747090768037,0.09619860356865788,0.05508145849495733,0.10395655546935609,0.10318076027928627,0.08844065166795965,0.02404965089216447,0.045771916214119475,0.03413498836307215,0.03180760279286268,0,0,4,,
52,3519.b2.txt,0.009057971014492754,0.009057971014492754,0.009963768115942028,0.16304347826086957,0.019927536231884056,0.08605072463768115,0.06793478260869565,0.0769927536231884,0.09329710144927536,0.11865942028985507,0.06340579710144928,0.11503623188405797,0.044384057971014496,0.03804347826086957,0.03894927536231884,0.04528985507246377,0,0,1,0.0009057971014492754,
53,2028.b2.txt,0.010380622837370242,0.0034602076124567475,0.006920415224913495,0.1903114186851211,0.012687427912341407,0.08073817762399077,0.08189158016147635,0.06228373702422145,0.07958477508650519,0.12572087658592848,0.0853517877739331,0.11303344867358708,0.03344867358708189,0.03575547866205306,0.029988465974625143,0.04844290657439446,0,0,0,,
54,2028.b2i.txt,0.010262257696693273,0.0034207525655644243,0.018244013683010263,0.18586088939566706,0.012542759407069556,0.07981755986316989,0.08209806157354618,0.06157354618015964,0.07867730900798175,0.1265678449258837,0.08437856328392246,0.11174458380843785,0.0330672748004561,0.03420752565564424,0.029646522234891677,0.04789053591790194,0,0,0,,
55,4012.b2.txt,0.008670520231213872,0.011560693641618497,0.008670520231213872,0.19845857418111754,0.005780346820809248,0.0953757225433526,0.06358381502890173,0.0626204238921002,0.08188824662813102,0.1069364161849711,0.10115606936416185,0.10115606936416185,0.038535645472061654,0.046242774566473986,0.027938342967244702,0.041425818882466284,0,0,0,,
56,3504.b2.txt,0.016022620169651274,0.0235626767200754,0.019792648444863337,0.20075400565504242,0.04524033930254477,0.08011310084825636,0.0640904806786051,0.11404335532516494,0.06314797360980208,0.10650329877474081,0.0942507068803016,0.058435438265786996,0.02639019792648445,0.03204524033930255,0.02639019792648445,0.029217719132893498,0,0,2,,
